file,title,url,companies,people,fraud_types,confidence,execution_time_seconds
cpi-dos-respiradores-tem-sessão-tumultuada-com-depoimento-de-jorge-tasca.json,CPI dos Respiradores tem sessão tumultuada com depoimento de Jorge Tasca,https://ndmais.com.br/politica/cpi-dos-respiradores-tem-sessao-tumultuada-com-depoimento-de-jorge-tasca/,Veigamed,"Jorge Eduardo Tasca (secretário de Estado da Administração); Milton Hobus (membro da CPI); Kennedy Nunes (deputado); Vanderlei Vanderlino Vidal (ex-superintendente de gestão administrativa da SES); Ivan Naatz (deputado, relator da CPI); Carlos Moisés da Silva (governador); Sargento Lima (deputado); Márcia Pauli (participante do grupo de WhatsApp)",fraude em licitação; superfaturamento; corrupção envolvendo empresas; desvio de recursos públicos envolvendo empresas; contratos fraudulentos,alta,6.55
cpi-investigará-irregularidades-na-semasa-de-lages-após-operação-mensageiro.json,CPI investigará irregularidades na Semasa de Lages após Operação Mensageiro,https://ndmais.com.br/politica/cpi-investigara-irregularidades-na-semasa-de-lages-apos-operacao-mensageiro/,Empresa Serrana,Suzana Duarte (Cidadania); Jair Junior (Podemos); Katsumi Yamaguchi (Progressistas); Enio do Vime (PSD); Heron Souza (PSD); Antônio Ceron (prefeito),fraude em licitação; corrupção envolvendo empresas; superfaturamento; pagamento de propina por empresas,alta,51.9
cpi-que-analisa-causas-do-acidente-aéreo-da-chapecoense-é-finalizada-no-senado-veja-detalhes.json,CPI que analisa causas do acidente aéreo da Chapecoense é finalizada no Senado; veja detalhes,https://ndmais.com.br/futebol/cpi-que-analisa-causas-do-acidente-aereo-da-chapecoense-e-finalizada-no-senado-veja-detalhes/,Tokio Marine,Izalci Lucas (senador),fraude em apólice de seguro,alta,4.74
cpi-rio-mathias-conheça-os-citados-os-indícios-de-erro-de-cada-um-e-suas-defesas.json,"CPI Rio Mathias: conheça os citados, os indícios de erro de cada um e suas defesas",https://ndmais.com.br/politica/cpi-rio-mathias-conheca-os-citados-os-indicios-de-erro-de-cada-um-e-suas-defesas/,Empresa Parallela; Consórcio Motta Junior Ramos Terraplanagem; Empresas Cobrape; PBLM; Companhia Águas de Joinville; Empresa Paralella,Adelir Stolf (secretário da Secretaria de Administração e Planejamento); Carla Cristina Pereira (coordenadora da UCP); Glauciane P. Gonçalves (presidente da Comissão especial da licitação e gerente de suprimentos); Edu Franco (responsável pelo Projeto e sócio administrador da empresa Parallela); Daniela Civinski Nobre (diretora Executiva da Secretaria de Administração e Planejamento); Miguel Angelo Bertolini (secretário da Secretaria de Administração e Planejamento); Romualdo Theophanes de França Júnior (secretário da Secretaria de Infraestrutura); Udo Döhler (prefeito da cidade de Joinville); Antônio Adevaldo Daniel (engenheiro da Motta Junior Ramos Terraplanagem); Jalmei José Duarte (presidente da Companhia Águas de Joinville),fraude em licitação; superfaturamento; corrupção envolvendo empresas; desvio de recursos públicos envolvendo empresas; contratos fraudulentos,alta,13.71
creci-de-sc-tem-6-processos-em-andamento-contra-corretor-de-imóveis.json,Creci de SC tem 6 processos em andamento contra corretor de imóveis,https://ndmais.com.br/justica/creci-de-sc-tem-6-processos-em-andamento-contra-corretor-de-imoveis/,Weber Imóveis; Só Geminados,Nilton Weber (corretor de imóveis); Fernando Willrich (presidente do Creci/SC); Dr. Renato (advogado),contratos fraudulentos; falsificação de documentos; estelionato,alta,7.84
crise-de-depressão-preocupa-amigos-do-prefeito-joares-ponticelli-que-está-preso-em-criciúma.json,Crise de depressão preocupa amigos do prefeito Joares Ponticelli que está preso em Criciúma,https://ndmais.com.br/politica/crises-de-depressao-preocupa-amigos-de-juarez-ponticelli-que-esta-preso-em-presidio-de-criciuma/,Serrana,Joares Ponticelli (prefeito); Deyvison da Silva de Souza (prefeito),fraude em licitação; corrupção ativa; corrupção passiva; organização criminosa; lavagem de dinheiro,alta,3.49
cursos-de-direito-a-distância-em-sc-podem-entrar-na-mira-da-justiça-e-do-congresso.json,Cursos de Direito a distância em SC podem entrar na mira da Justiça e do Congresso,https://ndmais.com.br/justica/cursos-de-direito-a-distancia-em-sc-podem-entrar-na-mira-da-justica-e-do-congresso/,Uniasselvi,Rafael Horn (presidente da OAB/SC); Helena Pitsica (conselheira estadual); Isabela Medeiros (conselheira estadual),estelionato educacional,alta,10.14
câmara-de-urussanga-pode-cassar-prefeito-nesta-quarta-feira.json,Câmara de Urussanga pode cassar prefeito nesta quarta-feira,https://ndmais.com.br/politica/camara-de-urussanga-pode-cassar-prefeito-nesta-quarta-feira/,Caixa Econômica Federal; Finisa,Luis Gustavo Cancellier (prefeito); Fabiano de Bona (vereador); Luan Varnier (vereador); Odivaldo Bonetti Junior (vereador),contratos fraudulentos; corrupção envolvendo empresas,alta,6.79
câmara-de-urussanga-vota-cassação-do-prefeito-nesta-segunda-feira.json,Câmara de Urussanga vota cassação do prefeito nesta segunda-feira,https://ndmais.com.br/politica/camara-de-urussanga-vota-cassacao-do-prefeito-nesta-segunda-feira/,Finisa,Luiz Gustavo Cancelier (prefeito); Rozemar Sebastião (vereador); Luan Varnier (vereador); Fabiano Murialdo de Bona (vereador); Odivaldo Bonetti (vereador),contratos fraudulentos; corrupção envolvendo empresas,média,8.96
câmara-de-vereadores-de-itapoá-vai-abrir-cpi-para-investigar-prefeito.json,Câmara de Vereadores de Itapoá vai abrir CPI para investigar prefeito,https://ndmais.com.br/politica/camara-de-vereadores-de-itapoa-vai-abrir-cpi-para-investigar-prefeito/,Serrana; Grupo Serrana,Marlon Roberto Neuber (prefeito); Fernando dos Santos Silva (presidente); João Márcio Faligurski (vice-presidente); Tiago de Oliveira (primeiro secretário); Maria Thereza de Assis Moura (ministra Presidente do STJ),fraude em licitação; corrupção ativa; corrupção passiva; lavagem de dinheiro; organização criminosa; propina,alta,40.66
data-para-chegada-dos-respiradores-em-santa-catarina-ainda-é-incerta.json,Data para chegada dos respiradores em Santa Catarina ainda é incerta,https://ndmais.com.br/saude/data-para-chegada-dos-respiradores-em-santa-catarina-ainda-e-incerta/,Veigamed,Carlos Moisés (governador); André Motta Ribeiro (secretário de Estado da Saúde); Jorge Tasca (secretário de Estado da Administração); Helton Zeferino (ex-secretário de Saúde); Douglas Borba (chefe da Casa Civil); Márcia Regina Geremias Pauli (ex-servidora comissionada),fraude em licitação; corrupção envolvendo empresas; contratos fraudulentos,alta,8.05
de-onde-menos-se-espera-daí-é-que-não-sai-nada.json,"“De onde menos se espera, daí é que não sai nada”",https://ndmais.com.br/politica/de-onde-menos-se-espera-dai-e-que-nao-sai-nada-barao-de-itarare/,Prevent Sênior; Unimed,Marcos Rogério (senador); Renan (acusador); JMB (depoente da ANS); Roberto Kalil (médico); David Uip (médico),corrupção envolvendo empresas; superfaturamento,alta,17.23
de-whatsapp-a-depoimentos-veja-o-que-stj-cita-ao-enviar-investigação-de-moisés-à-pf.json,De Whatsapp a depoimentos: veja o que STJ cita ao enviar investigação de Moisés à PF,https://ndmais.com.br/justica/de-whatsapp-a-depoimentos-veja-o-que-stj-cita-ao-enviar-investigacao-de-moises-a-pf/,Intelbras; Veigamed,Carlos Moisés (governador); Helton Zeferino (ex-secretário de Saúde); Paulo Eli (secretário da Fazenda); Jorge Tasca (secretário de Administração); Douglas Borba (ex-Chefe da Casa Civil); Alissom de Bom Souza (procurador do Estado); Márcio Ferreira (chefe do gabinete do governador); Márcia Pauli (ex-servidora da SES); Fábio Deambrósio Guasti (empresário); Leandro Adriano de Barros (advogado); Davi Perini Vermelho (vereador); César Augustus Martinez Thomaz Braga (representante); Pedro Nascimento Araújo (representante),superfaturamento; contratos fraudulentos,alta,34.73
decisão-reafirma-a-competência-para-investigar-fatos-relacionados-à-operação-alcatraz.json,Decisão reafirma a competência para investigar fatos relacionados à Operação Alcatraz,https://ndmais.com.br/justica/decisao-reafirma-a-competencia-para-investigar-fatos-relacionados-a-operacao-alcatraz/,Apporti,"Janaína Cassol Machado (juíza federal); Upiara Boschi (colunista); Júlio Garcia (deputado estadual, presidente da Assembleia Legislativa do Estado, ex-conselheiro do Tribunal de Contas do Estado); Nelson Nappi (apadrinhado de Júlio Garcia); Nelson Castello Branco Nappi Júnior (amigo de Júlio Garcia); Alisson Campos (procurador da República, coordenador do grupo de trabalho do MPF); Carlos Humberto Prola Junior (procurador da República); Lucas Aguilar Sette (procurador da República); Mário Sérgio Ghannagé Barbosa (procurador da República); Rodrigo Joaquim Lima (procurador da República); Douglas Guilherme Fernandes (procurador da República)",fraude em licitação; desvio de recursos públicos; corrupção passiva,alta,43.49
defesa-de-ex-superintendente-emite-nota-de-esclarecimento-após-acusação-de-servidora.json,Defesa de ex-superintendente emite nota de esclarecimento após acusação de servidora,https://ndmais.com.br/politica/defesa-de-ex-superintendente-emite-nota-de-esclarecimento-apos-acusacao-de-servidora/,Veigamed,Márcia Pauli (ex-superintendente de Gestão Administrativa); Débora Brum (técnica administrativa); José Florêncio da Rocha (servidor público); Helton Zeferino (ex-secretário da saúde); Vanderlei Vandelino Vidal (servidor público); Ruane (servidor público); Suzane Bez (servidor público); Gabriel Koerich (servidor público); Anderson Fantini (servidor público); Rose (servidor público),corrupção envolvendo empresas; desvio de recursos públicos envolvendo empresas,média,12.84
defesa-de-prefeito-investigado-pela-pf-no-sul-de-sc-busca-retorno-ao-cargo.json,Defesa de prefeito investigado pela PF no Sul de SC busca retorno ao cargo,https://ndmais.com.br/justica/defesa-busca-retorno-ao-cargo-de-prefeito-investigado-pela-pf-no-sul-de-sc-confira/,Caixa Econômica Federal,Gustavo Cancellier (prefeito); Bruno Carminati Cimolin (advogado); Jair Nandi (vice-prefeito),desvio de recursos públicos envolvendo empresas; fraude em contratos públicos; corrupção envolvendo empresas,alta,4.52
deic-cumpre-mandados-no-alto-vale-do-itajaí-em-operação-que-apura-fraudes-contra-a-celesc.json,Deic cumpre mandados no Alto Vale do Itajaí em operação que apura fraudes contra a Celesc,https://ndmais.com.br/seguranca/deic-cumpre-mandados-no-alto-vale-do-itajai-em-operacao-que-apura-fraudes-contra-a-celesc/,Celesc,Pedro Mendes (delegado),fraude em processos judiciais contra empresa; fraude em laudos; fraude contra concessionária,alta,4.63
delação-milionária-de-empresa-com-estado-de-sc-envolve-operações-hemorragia-e-alcatraz.json,Delação milionária de empresa com Estado de SC envolve operações Hemorragia e Alcatraz,https://ndmais.com.br/politica/delacao-milionaria-de-empresa-com-estado-de-sc-envolve-operacoes-hemorragia-e-alcatraz/,Neoway Tecnologia Integrada Assessoria de Negócios,Cícero Barbosa (corregedor-geral do Estado),fraude em contratos; superfaturamento; corrupção envolvendo empresas; pagamento de propina,alta,5.59
dentista-de-florianópolis-investigado-por-irregularidades-volta-a-ter-cro-ativo.json,Dentista de Florianópolis investigado por irregularidades volta a ter CRO ativo,https://ndmais.com.br/saude/dentista-de-florianopolis-investigado-por-irregularidades-volta-a-ter-cro-ativo/,Hof Clínic,Anderson Silva (dentista e proprietário da Hof Clínic); Deisy Karina Arenhart da Silva (farmacêutica e proprietária da Hof Clínic),fraude em produtos farmacêuticos; fraude em serviços de saúde,alta,35.58
denunciados-pelo-mpf-na-operação-alcatraz-comentam-acusações.json,Denunciados pelo MPF na Operação Alcatraz comentam acusações,https://ndmais.com.br/politica/denunciados-pelo-mpf-na-operacao-alcatraz-comentam-acusacoes/,Integra Tecnologia Ltda; Intuitiva Tecnologia Ltda,Nelson Castello Branco Nappi Junior (ex-secretário-adjunto da SEA); Leonardo Pereima de Oliveira Pinto (advogado de defesa); Danilo Pereira (ex-diretor de Governança Eletrônica da SEA); Pedro João Adriano (advogado); Luiz Carlos Pereira Maroso (ex-gerente de Redes de Comunicação da Diretoria de Governança Eletrônica da SEA); Renato Boabaid (advogado); Wiliam Shinzato (advogado); Marina Shinzato (advogada); Edson Nunes Devincenzi (denunciado); Maurício Rosa Barbosa (principal gestor da Intuitiva); Flávia Coelho Werlich (esposa); Sandro Aurélio Vicente (sócio da Intuitiva); Emily Masson Steiner (advogada); Rhenan Zimermann (advogado); Larissa Kretzer Leonel (advogada); Henrique Mattos do Amaral (denunciado),fraude em licitação; superfaturamento; corrupção envolvendo empresas; desvio de recursos públicos; pagamento de propina,alta,21.62
denúncia-contra-deputada-paulinha-repercute-na-assembleia-legislativa.json,Denúncia contra deputada Paulinha repercute na Assembleia Legislativa,https://ndmais.com.br/politica/denuncia-contra-deputada-paulinha-repercute-na-assembleia-legislativa/,Say Muller Serviços Ltda,Ana Paula (deputada estadual); Paulo Dalago Müller (prefeito); Ivan Naatz (deputado); Fabiano Francisco Medeiros (promotor); Paulinho (vice); Carlos Moisés (governador); Jessé Lopes (deputado),contratos fraudulentos,média,14.18
denúncia-de-improbidade-administrativa.json,Denúncia de improbidade administrativa,https://ndmais.com.br/politica/denuncia-de-improbidade-administrativa/,Epagri,Edilene Steiwandter (president); Valdir Colatto (secretary),corrupção envolvendo empresas,alta,9.79
depoimento-de-prefeito-afastado-é-adiado-no-sul-de-sc.json,Depoimento de prefeito afastado é adiado no Sul de SC,https://ndmais.com.br/seguranca/depoimento-de-prefeito-afastado-e-adiado-no-sul-de-sc/,Caixa Econômica Federal; Fey Probst & Brustolin,Gustavo Cancellier (prefeito); Bruno Carminati Cimolin (advogado),desvio de dinheiro em contratos públicos,alta,11.23
depoimentos-na-cpi-dos-respiradores-complicam-ex-secretário-de-saúde-e-ex-superintendente.json,Depoimentos na CPI dos Respiradores complicam ex-secretário de Saúde e ex-superintendente,https://ndmais.com.br/politica/depoimentos-de-servidores-na-cpi-dos-respiradores-complicam-marcia-pauli-e-helton-zeferino/,Veigamed; Brazilian Trading,"José Florêncio da Rocha (coordenador do Fundo Estadual de Saúde); Helton Zeferino (ex-secretário de Saúde); Marcia Pauli (ex-superintendente de Gestão Administrativa da SES); Debora Brum (técnico em contabilidade, servidor da Secretaria do Estado da Fazenda); Ivan Naatz (relator, deputado estadual); Fábio Guasti (médico e empresário)",fraude em licitação; desvio de recursos públicos,média,12.77
depois-de-16-investigações-contra-casan-na-capital-mp-sc-marca-audiência-para-explicações.json,"Depois de 16 investigações contra Casan na Capital, MP-SC marca audiência para explicações",https://ndmais.com.br/politica/depois-de-16-investigacoes-contra-casan-na-capital-mp-sc-marca-audiencia-para-explicacoes/,Casan (Companhia de Água e Saneamento),Analú Librelato Longo (promotora),cobrança indevida,alta,8.09
depois-de-afirmar-que-ainda-bem-que-natureza-criou-coronavírus-lula-se-desculpa.json,"Depois de afirmar que “ainda bem que natureza criou coronavírus”, Lula se desculpa",https://ndmais.com.br/politica/depois-de-afirmar-que-ainda-bem-que-natureza-criou-coronavirus-lula-se-desculpa/,OAS; Petrobras,Luiz Inácio Lula da Silva (ex-presidente); Sergio Moro (ex-juiz federal); Jair Bolsonaro (presidente),corrupção envolvendo empresas; pagamento de propina por empresas,alta,10.17
depois-de-dizer-que-traria-contrato-a-público-empresa-do-caso-akira-sato-nega-documento.json,"Depois de dizer que traria contrato a público, empresa do caso Akira Sato nega documento",https://ndmais.com.br/politica/depois-de-dizer-que-traria-contrato-a-publico-empresa-do-caso-akira-sato-nega-documento/,Ceon Tecnologia,"Akira Sato (delegado); Rodrigo Schneider (delegado, chefe da Cecor); Ivan Naatz (deputado estadual, PL)",fraude em licitação; corrupção envolvendo empresas,média,12.26
depois-de-operação-mensageiro-prefeitura-do-sul-vai-reavaliar-contratos.json,"Depois de Operação Mensageiro, prefeitura do Sul vai reavaliar contratos",https://ndmais.com.br/politica/depois-de-operacao-mensageiro-prefeitura-do-sul-vai-reavaliar-contratos/,Serrana Engenharia,Márcia Roberg Cargnin (prefeita interina),fraude em licitação; corrupção envolvendo empresas; contratos fraudulentos,alta,7.37
deputados-cobram-explicações-sobre-a-saída-do-chefe-da-casa-civil-de-sc.json,Deputados cobram explicações sobre a saída do chefe da Casa Civil de SC,https://ndmais.com.br/politica/deputados-cobram-explicacoes-sobre-a-saida-do-chefe-da-casa-civil/,Veigamed,"Amandio João da Silva Junior (chefe da Casa Civil); Juliano Batalha Chiodelli (subchefe da Casa Civil, ex-presidente da Junta Comercial de Santa Catarina); Marcos Vieira (presidente da Comissão Especial de Acompanhamento de Gastos Públicos); Sargento Lima (presidente da CPI dos Respiradores); Kennedy Nunes (deputado); Ivan Naatz (relator da CPI); Douglas Borba (ex-secretário); Helton Zeferino (ex-secretário da Saúde); Carlos Moisés (governador)",fraude em licitação; fraude na compra de respiradores,alta,9.15
deputados-denunciam-possível-irregularidade-na-licitação-do-hospital-de-campanha-de-sc.json,Deputados denunciam possível irregularidade na licitação do hospital de campanha de SC,https://ndmais.com.br/politica/deputados-denunciam-possivel-irregularidade-na-licitacao-do-hospital-de-campanha-de-sc/,Hospital Espírita Mahatma Gandi; Centreventos,Helton Zeferino (secretário de Estado da Saúde); Marcos Vieira (deputado); Carlos Moisés (governador); Maurício Eskudlark (deputado); Leandro Adriano de Barros (ex-secretário municipal de Saúde de Biguaçu); Mariana Rabello Petry (advogada); Douglas Borba (secretário de Estado da Casa Civil); Milton Hobus (deputado); João Batista Cordeiro Júnior (chefe da Defesa Civil); Matheus Hoffmann (subchefe); Leandro Adriano de Matos (advogado); Jair Bolsonaro (presidente),fraude em licitação; corrupção envolvendo empresas,média,40.59
deputados-estaduais-se-manifestam-após-denúncia-de-compra-de-respiradores.json,Deputados estaduais se manifestam após denúncia de compra de respiradores,https://ndmais.com.br/saude/deputados-estaduais-se-manifestam-apos-denuncia-de-compra-de-respiradores/,Veigamed,Marcos Vieira (deputado); Carlos Moisés (governador); Neodi Saretta (deputado); Luciane Carminatti (deputado); Vicente Caropreso (deputado),fraude em licitação; superfaturamento,média,7.35
deputados-repercutem-entrevista-de-servidora-sobre-compra-de-respiradores.json,Deputados repercutem entrevista de servidora sobre compra de respiradores,https://ndmais.com.br/politica/deputados-repercutem-entrevista-de-servidora-sobre-compra-de-respiradores/,Veigamed; Intelbrás,Márcia Regina Geremias Pauli (servidora exonerada); Mauricio Eskudlark (deputado); Kennedy Nunes (deputado); Milton Hobus (deputado); Carlos Moisés (governador); Ada de Luca (deputado); João Amin (deputado),fraude em licitação; corrupção envolvendo empresas; contratos fraudulentos,alta,8.43
destino-da-operação-alcatraz-depende-de-análise-de-juíza-da-justiça-federal-em-sc-entenda.json,Destino da Operação Alcatraz depende de análise de juíza da Justiça Federal em SC; entenda,https://ndmais.com.br/justica/destino-da-operacao-alcatraz-depende-de-analise-de-juiza-da-justica-federal-entenda/,Micromed; Alfa,Janaína Cassol Machado (juíza); Joel Ilan Paciornik (ministro),lavagem de dinheiro empresarial,alta,4.39
detran-sc-vai-acabar-com-agendamento-para-atendimento-ao-público-diz-novo-presidente.json,"Detran-SC vai acabar com agendamento para atendimento ao público, diz novo presidente",https://ndmais.com.br/cidadania/detran-sc-vai-acabar-com-agendamento-para-atendimento-ao-publico-diz-novo-presidente/,Detran-SC,Kennedy Nunes (presidente do Detran-SC); Felipe Maia Cabral (gestor interino do Detran-SC),superfaturamento,alta,9.85
detran-sc-vai-mudar-de-endereço-em-nome-da-modernização-dos-serviços-prestados.json,Detran SC vai mudar de endereço em nome da modernização dos serviços prestados,https://ndmais.com.br/transito/detran-sc-vai-mudar-de-endereco-em-nome-da-modernizacao-dos-servicos-prestados/,Super Incorporadora e Construtora Ltda.,Sandra Mara Pereira (delegada),fraude em licitação,média,10.58
diferentemente-do-anunciado-delegados-da-deic-ainda-não-foram-chamados-para-voltar.json,"Diferentemente do anunciado, delegados da Deic ainda não foram chamados para voltar",https://ndmais.com.br/politica/diferentemente-do-anunciado-delegados-da-deic-ainda-nao-foram-chamados-para-voltar/,Ceon,Marcos Ghizoni (delegado-geral); Luis Felipe Fuentes (delegado); Jeferson Prado Costa (delegado); Beatriz Ribas (delegada); Cláudio Monteiro (delegado); Paulo Koerich (delegado-geral); Laurito Akira Sato (delegado-geral); Carlos Moisés (governador); Jorge Eduardo Tasca (secretário de Estado); João Fleury Castilho (delegado),fraude em licitação,média,10.99
dinheiro-da-compra-dos-200-respiradores-ainda-não-foi-ressarcido-para-sc.json,Dinheiro da compra dos 200 respiradores ainda não foi ressarcido para SC,https://ndmais.com.br/politica/dinheiro-da-compra-dos-200-respiradores-ainda-nao-foi-ressarcido-para-sc/,Veigamed,Carlos Moisés (governador); Julio Garcia (presidente da Alesc); Kassio Nunes (desembargador),fraude em licitação; desvio de recursos públicos envolvendo empresas; contratos fraudulentos,alta,7.29
diretoria-da-scpar-porto-de-são-francisco-do-sul-pede-exoneração.json,Diretoria da SCPar Porto de São Francisco do Sul pede exoneração,https://ndmais.com.br/politica/diretoria-da-scpar-porto-de-sao-francisco-do-sul-pede-exoneracao/,SCPar Porto de São Francisco do Sul; Alfa Imunizações; SPPar Holding,Diego Machado Enke (presidente); Adilson Schlickmann Sperfeld (diretor administrativo e financeiro); Sergio Poliano Villarreal (diretor de Operações e Logística); Joel Alves (diretor administrativo financeiro); Fabiano Ramalho (diretor de assuntos regulatórios e jurídicos),superfaturamento; contrato fraudulento,alta,7.89
do-sonho-ao-prejuízo-moradores-de-joinville-denunciam-agência-de-modelos.json,Do sonho ao prejuízo: moradores de Joinville denunciam agência de modelos,https://ndmais.com.br/seguranca/do-sonho-ao-prejuizo-moradores-de-joinville-denunciam-agencia-de-modelos/,Zott Models Management,Francine Garbin (donha de casa); Nataly Alexandre da Silva (estudante); Letícia Kergein (modelo); Fábio Baja (delegado); Cristiane Berger (gerente do Procon); Sabrina Aguiar (repórter),fraude em contratos; golpe,alta,8.67
documento-comprova-que-governo-protocolou-compra-mais-barata-de-respiradores-mas-desistiu.json,"Documento comprova que governo protocolou compra mais barata de respiradores, mas desistiu",https://ndmais.com.br/politica/documento-comprova-que-governo-protocolou-uma-compra-de-respiradores-bem-mais-baratos-e-garantidos-mas-desistiu/,Intelbrás; Veigamed,Ivan Naatz (deputado); Carlos Moisés (governador); Helton Zeferino (ex-secretário da Saúde),fraude em licitação; desvio de recursos públicos envolvendo empresas,média,9.88
dois-ex-secretários-estaduais-nas-novas-denúncias-referentes-a-operação-hemorragia.json,Dois ex-secretários estaduais nas novas denúncias referentes a Operação Hemorragia,https://ndmais.com.br/justica/dois-ex-secretarios-estaduais-nas-novas-denuncias-referentes-a-operacao-hemorragia/,Alfa; Micromed,Janaina Cassol Machado (juíza); Milton Martini (ex-secretário de administração); Dalmo Claro de Oliveira (ex-secretário de saúde),peculato; lavagem de dinheiro; fraude em licitação,alta,9.12
dois-pedidos-de-impeachment-contra-carlos-moisés-são-protocolados-na-alesc.json,Dois pedidos de impeachment contra Carlos Moisés são protocolados na Alesc,https://ndmais.com.br/politica/dois-pedidos-de-impeachment-contra-carlos-moises-sao-protocolados-na-alesc/,VeigaMed,Carlos Moisés da Silva (governor); Júlio Garcia (president of Alesc); Maurício EskudIark (deputy); Ana Carolina Campagnollo (deputy); Ivan Naatz (deputy); Daniela Reinehr (vice governor); Bruno Souza (deputy),superfaturamento; contratos fraudulentos; fraude em licitação,alta,44.47
dono-da-alfa-imunização-é-o-terceiro-preso-em-operação-da-polícia-civil.json,Dono da Alfa Imunização é o terceiro preso em Operação da Polícia Civil,https://ndmais.com.br/seguranca/dono-da-alfa-imunizacao-e-o-terceiro-preso-em-operacao-da-policia-civil/,Alfa Imunização; Alfa Imunização e Serviços Eireli – ME; C.R.P Comércio de Papel; SCPar Porto de São Francisco do Sul,Silvestre Panstein (responsável pela Alfa Imunização); Cristiano Panstein (filho de Silvestre Panstein); Rafael Ferreira (detido); Lucas de Almeida (delegado); Diego Machado Enke (ex-diretor presidente do Porto),fraude em licitações; superfaturamento; corrupção envolvendo empresas,alta,10.12
dono-da-serrana-confirma-pagamento-de-propina-mas-agentes-públicos-negam.json,"Dono da Serrana confirma pagamento de propina, mas agentes públicos negam",https://ndmais.com.br/noticias/dono-da-serrana-confirma-pagamento-de-propina-mas-agentes-publicos-negam/,Serrana Engenharia,Felipe Kreusch (repórter); Guilherme Lira (produtor),pagamento de propina; corrupção envolvendo empresas,alta,5.98
dono-de-construtora-acusada-de-golpe-em-joinville-abre-o-jogo.json,Dono de construtora acusada de golpe em Joinville abre o jogo,https://ndmais.com.br/seguranca/dono-de-construtora-acusada-de-golpe-em-joinville-abre-o-jogo/,Construtora Feito Obra; NDTV Record Joinville,Fábio Gotzinger (proprietário da Construtora Feito Obra); Sabrina Salfer (ex-companheira e atendente de clientes); Janaína (vítima); Eliezer Miller Florindo (vítima); Adriana Florindo (vítima); Sandra Regina Lambak (vítima); Marília da Silva Cavalheiro (vítima); Antônio Hauss (mecânico); Maikon Costa (informante); Sabrina Aguiar (informante),fraude em contrato; fraude em prestação de serviços,alta,20.14
dono-de-loja-de-itajaí-acusado-de-golpe-é-convocado-pela-justiça-mas-não-aparece.json,"Dono de loja de Itajaí acusado de golpe é convocado pela Justiça, mas não aparece",https://ndmais.com.br/justica/dono-de-loja-de-itajai-acusado-de-golpe-e-convocado-pela-justica-mas-nao-aparece/,Santo Lar Móveis e Eletro LTDA.,Sonia Maria Mazzetto Moroso Terres (juíza); Deymes Cachoeira (advogado de defesa do consumidor),fraude em vendas,alta,8.81
douglas-borba-deve-deixar-o-conselho-fiscal-da-celesc.json,Douglas Borba deve deixar o conselho fiscal da Celesc,https://ndmais.com.br/politica/douglas-borba-deve-deixar-o-conselho-fiscal-da-celesc/,Celesc; Veigamed,"Douglas Borba (ex-secretário da Casa Civil, membro do conselho fiscal da Celesc); Herneus De Nadal (vice-presidente do Tribunal de Contas do Estado, conselheiro); Luiz Felipe Ferreira (atual Controlador-Geral do Estado); Cleicio Poleto Martins (presidente do conselho da estatal); Carlos Moisés da Silva (governador); Ilana Luiz Ferreira Marujo (suplente do conselho fiscal da Celesc)",fraude em licitação,média,30.4
douglas-borba-diz-que-cedeu-ao-mp-conversa-com-servidora-exonerada-após-compra-de-respiradores.json,Douglas Borba diz que cedeu ao MP conversa com servidora exonerada após compra de respiradores,https://ndmais.com.br/noticias/chefe-da-casa-civil-fala-sobre-a-compra-dos-respiradores/,Veigamed; Brazilian International Business; Intelbrás,Douglas Borba (secretary of Casa Civil); Tasca (secretary of Administration),corrupção envolvendo empresas; fraude em licitação,média,6.25
douglas-borba-e-advogado-ganham-liberdade-um-mês-após-prisão-por-respiradores-fantasmas.json,Douglas Borba e advogado ganham liberdade um mês após prisão por respiradores fantasmas,https://ndmais.com.br/politica/douglas-borba-e-advogado-ganham-liberdade-um-mes-apos-prisao-por-respiradores-fantasmas/,Veigamed,Douglas Borba (ex-secretário da Casa Civil); Leandro Adriano de Barros (advogado); Giancarlo Castelan (advogado de Douglas Borba); Eduardo Herculano Vieira de Souza (advogado de Leandro); Hélio Rubens Brasil (advogado),fraude em licitação; corrupção envolvendo empresas; desvio de recursos públicos,alta,6.09
douglas-borba-e-castelo-deschamps-podem-perder-direitos-políticos.json,Douglas Borba e Castelo Deschamps podem perder direitos políticos,https://ndmais.com.br/justica/douglas-borba-e-castelo-deschamps-podem-perder-direitos-politicos/,"Acatmar (Associação Náutica Brasileira); Acatmar (Associação Catarinense de Marinas, Garagens Náuticas e Afins); Chinacom",Douglas Borba (ex-secretário da Casa Civil de Santa Catarina e ex-secretário de Biguaçu); José Castelo Deschamps (ex-prefeito de Biguaçu); Karoliny da Luz (advogada de Castelo Deschamps); Cesar Augusto Vivan (juiz da 2ª Vara Cível de Biguaçu); Carlos Moisés (governador de Santa Catarina),fraude em licitação; corrupção envolvendo empresas; desvio de recursos públicos envolvendo empresas; contratos fraudulentos,alta,46.47
